TeamBlueTopGoldEarned,TeamBlueTopChampionName,TeamBlueTopDamageDealt,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopGoldEarned,TeamRedTopChampionName,TeamRedTopDamageDealt,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleGoldEarned,TeamBlueJungleChampionName,TeamBlueJungleDamageDealt,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleGoldEarned,TeamRedJungleChampionName,TeamRedJungleDamageDealt,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidGoldEarned,TeamBlueMidChampionName,TeamBlueMidDamageDealt,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidGoldEarned,TeamRedMidChampionName,TeamRedMidDamageDealt,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCGoldEarned,TeamBlueADCChampionName,TeamBlueADCDamageDealt,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCGoldEarned,TeamRedADCChampionName,TeamRedADCDamageDealt,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportGoldEarned,TeamBlueSupportChampionName,TeamBlueSupportDamageDealt,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportGoldEarned,TeamRedSupportChampionName,TeamRedSupportDamageDealt,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,win
10289,48,18536,0.66,134,70,1437,10307,3,19803,0.5,100,100,1000,13730,39,23613,0.53,457,399,1561,13511,144,24734,0.5,100,100,1000,12746,124,23550,0.5,100,100,1000,11472,35,22861,0.54,253,214,1010,17556,108,34552,0.55,197,161,1046,10775,111,17695,0.5,100,100,1000,9329,46,5753,0.5,100,100,1000,7122,95,7112,0.5,100,100,1000,1
10919,52,11789,0.5,100,100,1000,5977,38,4924,0.5,100,100,1000,9289,147,9252,0.58,104,75,1030,7332,39,8321,0.5,100,100,1000,10927,158,17307,0.5,100,100,1000,7553,74,10062,0.56,231,184,1377,9615,71,12363,0.5,100,100,1000,7348,108,9444,0.5,100,100,1000,6471,82,5275,0.5,100,100,1000,4717,15,4717,0.53,349,314,1194,1
13234,52,16682,0.5,100,100,1000,11616,74,17097,0.5,100,100,1000,13548,67,21446,0.5,100,100,1000,13928,28,35109,0.5,100,100,1000,11729,66,21958,0.5,100,100,1000,12697,93,13332,0.5,100,100,1000,17914,150,27929,0.5,100,100,1000,14326,51,23245,0.5,100,100,1000,9430,15,9693,0.5,100,100,1000,9371,130,6671,0.55,226,185,1099,1
14036,1,26820,0.5,100,100,1000,7912,112,9522,0.5,100,100,1000,8325,80,8723,0.5,100,100,1000,10813,96,15083,0.5,100,100,1000,9669,2,10058,0.5,100,100,1000,12384,153,23108,0.5,100,100,1000,7660,162,9660,0.5,100,100,1000,14718,139,42146,0.6,119,80,1010,7559,111,8471,0.5,100,100,1000,9206,156,6414,0.5,100,100,1000,0
12442,103,15233,0.5,100,100,1000,10498,52,18075,0.5,100,100,1000,14812,39,31556,0.5,100,100,1000,10121,47,10874,0.5,100,100,1000,12287,145,20750,0.63,107,62,1136,21486,158,55130,0.5,100,100,1000,11581,51,19498,0.5,100,100,1000,16354,56,36178,0.5,100,100,1000,7985,130,5780,0.5,100,100,1000,8689,15,10393,0.65,131,71,1164,0
11203,61,14678,0.56,211,167,1234,9918,74,11789,0.5,100,100,1000,12742,136,17681,0.5,100,100,1000,8003,47,8674,0.61,110,69,1145,12174,139,20050,0.54,325,280,1316,9654,34,16665,0.53,327,289,1067,19391,131,41062,0.53,263,234,1061,15122,51,27147,0.58,179,128,1282,8579,84,7218,0.5,100,100,1000,6619,130,6466,0.5,100,100,1000,1
11891,36,16655,0.59,140,98,1100,10675,37,15749,0.5,100,100,1000,12512,144,19270,0.5,100,100,1000,8288,149,15909,0.53,457,399,1561,11151,11,14867,0.5,100,100,1000,9529,91,21065,0.54,180,153,1011,10077,159,19091,0.5,100,100,1000,9788,150,11766,0.56,188,147,1195,6440,68,5580,0.5,100,100,1000,5727,98,5356,0.5,100,100,1000,1
9921,80,16231,0.61,114,73,1242,19123,103,29059,0.66,134,70,1437,11426,104,16100,0.53,434,379,1542,13217,41,21021,0.5,100,100,1000,11061,91,14543,0.5,100,100,1000,14839,151,33527,0.54,325,274,1299,17351,30,36311,0.56,221,173,1136,14920,53,19160,0.53,351,308,1225,10284,110,20588,0.5,100,100,1000,10218,76,12506,0.53,306,273,1038,0
12457,93,18550,0.5,100,100,1000,10693,90,12496,0.53,320,285,1092,9876,158,12346,0.5,100,100,1000,8561,76,7200,0.58,104,75,1030,8281,116,16639,0.52,347,314,1078,13861,20,22434,0.74,80,28,1106,9370,159,15403,0.5,100,100,1000,14961,53,30053,0.5,100,100,1000,6511,98,3700,0.5,100,100,1000,8671,95,9156,0.5,100,100,1000,0
6022,49,7397,0.5,100,100,1000,6893,61,10969,0.5,100,100,1000,8622,123,15387,0.5,100,100,1000,7211,62,7255,0.53,236,210,932,6954,93,9710,0.5,100,100,1000,5557,70,10535,0.5,100,100,1000,9632,33,9544,0.5,100,100,1000,5967,159,8001,0.5,100,100,1000,7515,77,8687,0.5,100,100,1000,3824,72,4239,0.53,337,302,1057,1
16264,61,42161,0.53,269,235,1091,8600,153,5870,0.54,315,272,1178,14545,14,18765,0.54,214,184,999,9221,38,17561,0.54,244,211,1080,15129,2,20094,0.74,80,28,1106,9217,44,13124,0.5,100,100,1000,11073,30,14588,0.5,100,100,1000,16404,118,28363,0.5,100,100,1000,8980,13,8964,0.56,138,109,1132,8471,72,6862,0.52,400,364,1111,1
12912,117,19212,0.61,114,73,1242,10385,90,11916,0.55,149,120,1098,16336,86,34834,0.53,457,399,1561,11514,47,17932,0.5,100,100,1000,14313,96,28589,0.5,100,100,1000,13968,8,29526,0.5,100,100,1000,13371,51,13291,0.53,351,311,1195,10342,30,20400,0.54,222,188,1100,8442,78,2549,0.5,100,100,1000,8180,55,10933,0.54,353,296,1258,1
9293,154,12548,0.5,100,100,1000,10702,105,14899,0.64,136,75,1434,11198,31,20395,0.5,100,100,1000,13468,27,17436,0.5,100,100,1000,10006,145,17334,0.52,401,367,1045,12919,117,19961,0.5,100,100,1000,19512,150,44247,0.57,162,124,1206,11356,71,23851,0.55,240,197,1231,9622,98,6128,0.54,233,196,1147,7307,82,6756,0.53,347,311,1039,1
11626,52,13623,0.5,100,100,1000,10529,105,10245,0.56,211,167,1234,14164,63,19807,0.54,214,184,999,8902,38,14614,0.52,482,444,1089,14451,144,17328,0.5,100,100,1000,8731,116,6142,0.5,100,100,1000,10734,56,20973,0.5,100,100,1000,10786,30,18844,0.54,222,188,1100,6919,78,2546,0.5,100,100,1000,7662,110,11259,0.5,100,100,1000,1
8358,80,10351,0.5,100,100,1000,11082,21,17203,0.5,100,100,1000,11572,77,17941,0.5,100,100,1000,12277,136,14562,0.5,100,100,1000,13957,154,28804,0.5,100,100,1000,14030,158,21802,0.56,174,135,1177,7416,140,12854,0.5,100,100,1000,14554,79,20198,0.5,100,100,1000,7245,94,9246,0.5,100,100,1000,9555,13,16607,0.5,100,100,1000,0
9119,96,14107,0.5,100,100,1000,11439,49,18575,0.5,100,100,1000,6525,144,6872,0.52,303,279,1018,8891,67,9711,0.55,247,202,1313,7727,123,9918,0.55,361,299,1656,10428,2,16449,0.56,231,184,1377,7999,118,7187,0.5,100,100,1000,9348,150,12658,0.55,155,126,979,5159,98,4132,0.5,100,100,1000,6456,84,7138,0.54,172,146,1004,0
10800,14,8870,0.5,100,100,1000,21458,35,45159,0.5,100,100,1000,13402,29,32442,0.5,100,100,1000,13215,67,23008,0.53,291,261,1003,11331,96,19679,0.5,100,100,1000,13320,153,20544,0.5,100,100,1000,14959,53,21315,0.5,100,100,1000,15087,56,49900,0.5,100,100,1000,7578,128,5878,0.5,100,100,1000,9980,121,6972,0.55,282,228,1597,0
15731,154,27349,0.5,100,100,1000,7714,106,13876,0.5,100,100,1000,11600,67,18503,0.53,457,399,1561,10979,62,15674,0.54,244,211,1080,11170,2,12631,0.56,231,184,1377,10926,49,14556,0.53,331,291,1053,11816,150,14057,0.5,100,100,1000,8849,138,15335,0.54,325,280,1316,6916,15,7629,0.54,333,280,1367,6105,98,5383,0.55,305,252,1424,1
10987,61,26255,0.5,100,100,1000,9272,52,11508,0.52,227,207,955,12248,86,25037,0.5,100,100,1000,12095,60,13661,0.5,100,100,1000,12144,158,15479,0.5,100,100,1000,10161,70,11735,0.5,100,100,1000,18512,26,39421,0.57,163,124,1141,9126,124,15209,0.54,372,317,1471,8796,102,7560,0.52,451,415,1199,6848,84,7681,0.5,100,100,1000,1
15162,90,21758,0.53,306,273,1038,13563,8,29257,0.5,100,100,1000,16532,67,26878,0.55,201,164,1399,12263,86,19862,0.5,100,100,1000,13409,124,19355,0.6,201,132,1639,16902,96,24882,0.55,219,177,1088,11769,108,17124,0.5,100,100,1000,19113,159,40251,0.5,100,100,1000,6910,68,3742,0.5,100,100,1000,9805,98,8104,0.53,351,311,1195,0
10328,90,10999,0.59,140,98,1100,11149,48,10379,0.5,100,100,1000,11404,100,9757,0.56,201,157,1076,10851,29,12795,0.53,442,397,1193,8537,8,9351,0.5,100,100,1000,10064,49,10742,0.5,100,100,1000,8474,10,5745,0.5,100,100,1000,12490,51,13495,0.58,212,152,1389,5624,78,1965,0.52,504,463,1003,7124,130,3656,0.5,100,100,1000,0
13681,48,28561,0.5,100,100,1000,14083,74,28590,0.53,290,259,941,23298,60,46337,0.5,100,100,1000,20109,144,33681,0.53,351,311,1195,16275,70,39984,0.52,412,380,1067,17904,66,46652,0.5,100,100,1000,15650,9,31010,0.5,100,100,1000,21440,51,49532,0.5,100,100,1000,10440,84,13823,0.5,100,100,1000,12398,15,13488,0.5,100,100,1000,0
4781,125,4773,0.5,100,100,1000,8260,61,14775,0.66,134,70,1437,7840,24,5930,0.56,201,157,1076,9560,88,12342,0.54,244,211,1080,6929,153,9074,0.54,215,181,1184,6550,123,5780,0.5,100,100,1000,6100,150,9729,0.5,100,100,1000,10463,54,13577,0.5,100,100,1000,5384,15,5507,0.54,261,226,1003,4878,130,5374,0.5,100,100,1000,0
7130,52,11790,0.54,274,232,1101,12228,32,22718,0.61,110,69,1145,6331,28,5948,0.5,100,100,1000,12276,86,19349,0.5,100,100,1000,8076,20,8687,0.52,412,380,1067,10324,91,21232,0.53,368,327,1068,10576,108,19239,0.52,296,269,1098,7675,53,8802,0.53,351,308,1225,7074,128,3750,0.5,100,100,1000,6891,46,5731,0.5,100,100,1000,0
15309,49,33345,0.5,100,100,1000,10896,37,17713,0.5,100,100,1000,11428,31,20213,0.5,100,100,1000,17989,63,45119,0.5,100,100,1000,11229,57,13114,0.5,100,100,1000,14060,66,21138,0.5,100,100,1000,11902,111,15599,0.5,100,100,1000,11904,51,17653,0.5,100,100,1000,8260,112,9152,0.5,100,100,1000,8509,98,5339,0.53,351,311,1195,0
6139,96,8076,0.5,100,100,1000,8862,93,14083,0.5,100,100,1000,7321,144,4736,0.5,100,100,1000,8325,67,7758,0.55,247,202,1313,5881,124,4831,0.55,361,299,1656,9112,2,8345,0.56,231,184,1377,5686,9,4912,0.5,100,100,1000,10517,30,14281,0.56,177,137,1104,4918,13,3189,0.55,280,233,1516,5848,42,5551,0.5,100,100,1000,0
8088,23,15675,0.5,100,100,1000,11858,20,29405,0.5,100,100,1000,12354,60,23021,0.5,100,100,1000,9909,28,15398,0.5,100,100,1000,9419,38,15659,0.5,100,100,1000,11008,67,19568,0.5,100,100,1000,11040,131,22268,0.5,100,100,1000,13561,150,22461,0.54,217,183,1043,5532,130,7046,0.5,100,100,1000,6970,15,8246,0.5,100,100,1000,0
16251,49,35072,0.56,312,245,1558,17192,44,32440,0.56,183,144,1223,16999,67,37192,0.5,100,100,1000,16384,47,31019,0.57,271,204,1286,14576,61,28307,0.5,100,100,1000,12113,66,20633,0.5,100,100,1000,12591,26,23228,0.5,100,100,1000,17144,30,34195,0.54,217,183,1043,9483,84,9372,0.5,100,100,1000,10822,110,21190,0.5,100,100,1000,0
7683,83,13580,0.5,100,100,1000,7473,92,15140,0.5,100,100,1000,9151,40,14396,0.5,100,100,1000,12697,63,22568,0.54,270,234,1229,6244,8,10329,0.5,100,100,1000,9234,12,10191,0.5,100,100,1000,8501,159,12232,0.54,388,334,1035,13760,150,14476,0.52,451,415,1199,4942,17,2792,0.53,349,314,1194,6457,84,4634,0.5,100,100,1000,0
10251,47,12342,0.57,164,126,1137,13797,32,16944,0.5,100,100,1000,14140,60,27712,0.63,206,123,1240,11483,86,13594,0.53,366,326,1033,13290,2,20799,0.5,100,100,1000,8994,61,11420,0.5,100,100,1000,14356,30,22638,0.52,393,369,1045,9790,51,6808,0.54,253,214,1010,6895,130,4192,0.5,100,100,1000,6660,15,3374,0.54,353,296,1258,1
6453,37,8948,0.59,149,105,1207,10801,44,12473,0.66,134,70,1437,9045,144,10541,0.5,100,100,1000,12882,104,17151,0.53,434,379,1542,7973,70,14180,0.54,244,211,1080,10463,27,14290,0.53,351,311,1195,9343,30,12363,0.54,222,188,1100,10922,9,10136,0.5,100,100,1000,6364,141,8570,0.5,100,100,1000,6091,15,5666,0.54,333,280,1367,0
11852,148,12590,0.52,416,380,1046,8330,154,13721,0.5,100,100,1000,16177,136,22764,0.5,100,100,1000,11920,69,19949,0.5,100,100,1000,8075,46,4674,0.5,100,100,1000,9961,49,22358,0.5,100,100,1000,13483,135,28830,0.5,100,100,1000,10872,51,20085,0.56,188,147,1195,6672,84,7522,0.5,100,100,1000,6331,130,5321,0.5,100,100,1000,1
7695,48,11006,0.5,100,100,1000,12214,37,20015,0.5,100,100,1000,8932,67,9723,0.5,100,100,1000,11736,152,19584,0.54,328,280,1377,11307,66,21544,0.55,361,299,1656,12213,134,18825,0.54,325,274,1299,12950,53,18397,0.6,84,57,1192,11086,150,13990,0.5,100,100,1000,5960,84,3543,0.5,100,100,1000,8698,42,14705,0.56,174,135,1177,0
18512,117,35106,0.53,276,241,1102,13156,93,40021,0.5,100,100,1000,15446,62,27710,0.5,100,100,1000,20593,86,53564,0.5,100,100,1000,13578,8,32279,0.5,100,100,1000,15582,154,27615,0.56,145,112,1206,21991,30,72345,0.5,100,100,1000,19841,53,51841,0.5,100,100,1000,12500,46,14022,0.5,100,100,1000,9963,68,9770,0.5,100,100,1000,0
9705,8,16941,0.5,100,100,1000,10902,145,25810,0.53,438,391,1173,11071,31,16254,0.5,100,100,1000,13614,67,25518,0.56,211,167,1280,13731,133,16825,0.6,201,132,1639,11376,37,18771,0.56,233,184,1370,15787,51,33007,0.53,349,314,1194,13170,26,12882,0.5,100,100,1000,7543,130,7795,0.55,226,185,1099,7106,68,5337,0.55,342,275,1346,1
17419,49,36949,0.53,269,235,1091,14269,8,29696,0.5,100,100,1000,13164,28,20547,0.5,100,100,1000,15731,62,22056,0.5,100,100,1000,15547,2,24604,0.54,285,240,1355,14798,20,19997,0.5,100,100,1000,16767,53,30887,0.5,100,100,1000,19317,138,31306,0.54,274,232,1101,9922,55,16428,0.5,100,100,1000,9828,84,8975,0.5,100,100,1000,0
9702,52,18019,0.5,100,100,1000,8181,14,9484,0.5,100,100,1000,13303,24,22956,0.5,100,100,1000,10577,47,14758,0.57,271,204,1286,13378,153,21102,0.55,172,140,1116,8012,38,11241,0.5,100,100,1000,13098,110,22923,0.5,100,100,1000,8809,159,10018,0.5,100,100,1000,8239,15,10771,0.54,333,280,1367,5436,120,5893,0.53,334,299,942,1
7340,52,9853,0.5,100,100,1000,13316,40,20526,0.5,100,100,1000,8668,69,12074,0.5,100,100,1000,13460,86,15169,0.5,100,100,1000,11335,124,18845,0.5,100,100,1000,10534,127,10927,0.5,100,100,1000,12026,131,15713,0.5,100,100,1000,13241,30,32543,0.52,456,414,1107,6756,15,8494,0.5,100,100,1000,7681,84,5851,0.5,100,100,1000,0
10209,117,13734,0.5,100,100,1000,9518,37,20320,0.56,312,245,1558,13606,127,22856,0.65,93,49,1309,8812,31,12892,0.5,100,100,1000,10141,33,11404,0.5,100,100,1000,9901,131,18562,0.54,256,217,1026,10828,56,21401,0.57,153,116,1005,9230,150,12609,0.58,179,128,1282,11657,95,13143,0.56,271,211,1508,5055,84,6373,0.5,100,100,1000,1
13997,4,31483,0.56,197,155,1054,6787,92,6549,0.5,100,100,1000,10371,47,9949,0.5,100,100,1000,10523,69,14515,0.5,100,100,1000,11145,70,12557,0.65,148,81,1179,9997,131,16954,0.55,296,241,1195,10808,159,9457,0.5,100,100,1000,11063,51,14213,0.58,212,152,1389,9653,110,16549,0.5,100,100,1000,6962,10,13169,0.5,100,100,1000,1
4877,48,8982,0.5,100,100,1000,4499,74,8878,0.5,100,100,1000,6292,76,6231,0.52,303,279,1018,5965,47,4921,0.5,100,100,1000,5359,158,7949,0.5,100,100,1000,6101,123,9983,0.5,100,100,1000,4730,10,3836,0.5,100,100,1000,7772,51,8816,0.55,296,241,1195,3926,55,7134,0.56,138,109,1132,5040,13,5055,0.53,290,253,1231,0
10506,32,18213,0.5,100,100,1000,11665,90,13544,0.5,100,100,1000,11826,143,20187,0.5,100,100,1000,13302,38,18798,0.5,100,100,1000,7795,66,13907,0.5,100,100,1000,17207,127,41679,0.5,100,100,1000,10900,53,10179,0.5,100,100,1000,13506,71,27702,0.5,100,100,1000,7327,15,8041,0.5,100,100,1000,8617,82,9378,0.5,100,100,1000,0
6666,48,6333,0.53,342,308,1116,4009,35,5014,0.5,100,100,1000,6633,143,3992,0.57,164,126,1137,3870,136,786,0.5,100,100,1000,7089,44,2659,0.5,100,100,1000,4714,155,1604,0.52,347,314,1078,6247,56,4005,0.5,100,100,1000,5089,150,3774,0.56,134,106,1047,6264,110,5057,0.5,100,100,1000,3674,55,5413,0.5,100,100,1000,1
8655,92,13004,0.5,100,100,1000,9432,61,22207,0.5,100,100,1000,8303,144,12726,0.5,100,100,1000,10714,60,12425,0.5,100,100,1000,8114,66,11774,0.5,100,100,1000,11041,8,19345,0.57,178,137,1215,6712,138,11450,0.5,100,100,1000,12140,159,20431,0.56,233,186,1219,5360,98,4569,0.5,100,100,1000,7144,130,4862,0.56,185,148,1161,0
9152,105,7281,0.5,100,100,1000,14730,19,27536,0.57,194,148,1187,13281,144,17304,0.58,119,87,1042,13213,60,18688,0.63,206,123,1240,9223,66,20058,0.56,231,184,1377,11808,2,12528,0.57,277,209,1373,11733,21,11752,0.56,177,137,1104,13720,150,19057,0.56,233,186,1219,8873,110,11435,0.5,100,100,1000,8141,98,7783,0.5,100,100,1000,0
14107,19,20839,0.53,306,273,1038,9591,49,18060,0.5,100,100,1000,13159,38,24713,0.56,156,122,1098,12360,60,19210,0.63,206,123,1240,11785,123,15979,0.55,243,198,1076,13039,91,22687,0.56,145,112,1206,13333,150,20949,0.56,165,130,1007,10733,21,11148,0.56,258,203,1480,8047,78,3932,0.53,382,345,1223,9680,110,24286,0.53,458,410,1145,1
6569,52,8008,0.54,261,224,1008,4996,40,7598,0.53,290,259,941,5995,38,7247,0.52,303,279,1018,5293,86,4176,0.5,100,100,1000,6128,144,6172,0.5,100,100,1000,5699,153,5739,0.5,100,100,1000,7656,138,7367,0.6,122,80,1013,3954,135,2688,0.5,100,100,1000,4901,78,1887,0.5,100,100,1000,3725,84,3143,0.59,111,78,1098,1
8356,40,7469,0.5,100,100,1000,14034,155,23160,0.5,100,100,1000,11886,67,23847,0.5,100,100,1000,10196,69,21546,0.5,100,100,1000,8257,27,12478,0.5,100,100,1000,11025,20,17802,0.5,100,100,1000,16955,21,35483,0.54,253,214,1010,12571,150,23043,0.5,100,100,1000,8669,54,13945,0.5,100,100,1000,9928,110,14229,0.5,100,100,1000,0
11988,52,27177,0.56,183,144,1223,7896,103,11141,0.5,100,100,1000,8604,38,21136,0.5,100,100,1000,8517,143,10235,0.56,175,137,1330,9596,96,18099,0.5,100,100,1000,6645,8,15671,0.5,100,100,1000,12272,53,28548,0.5,100,100,1000,13833,159,30111,0.5,100,100,1000,6802,98,6732,0.54,233,196,1147,6138,121,6062,0.53,347,311,1039,1
11766,104,17144,0.5,100,100,1000,7900,44,12253,0.5,100,100,1000,11149,113,15600,0.66,120,63,1013,5931,119,2858,0.5,100,100,1000,10083,27,18448,0.5,100,100,1000,7754,123,12972,0.54,274,232,1101,8317,53,10162,0.56,233,186,1219,10474,159,17242,0.5,100,100,1000,5947,84,5002,0.59,152,106,1021,5302,72,3823,0.5,100,100,1000,1
7938,38,11893,0.5,100,100,1000,10046,117,13882,0.54,220,188,1018,8122,39,12706,0.5,100,100,1000,11705,104,16561,0.53,434,379,1542,7950,126,11502,0.56,260,204,1534,12068,2,13426,0.5,100,100,1000,10196,159,15918,0.5,100,100,1000,14076,26,25370,0.5,100,100,1000,6048,156,4525,0.53,458,410,1145,7725,130,5782,0.6,84,57,1192,0
13480,20,21119,0.53,269,235,1091,12269,2,21233,0.5,100,100,1000,10352,39,18815,0.5,100,100,1000,15165,47,34316,0.57,271,204,1286,8664,116,15163,0.5,100,100,1000,12324,61,20158,0.5,100,100,1000,11736,135,20559,0.5,100,100,1000,11608,9,22034,0.52,300,274,899,8267,95,10382,0.58,127,92,1040,7912,98,6959,0.5,100,100,1000,0
7046,49,13191,0.5,100,100,1000,6435,117,10051,0.56,190,150,1043,7208,47,5852,0.5,100,100,1000,8345,56,14425,0.5,100,100,1000,5715,55,11212,0.54,226,193,1183,7522,140,10621,0.5,100,100,1000,7058,138,10063,0.59,139,97,1092,10843,51,14858,0.5,100,100,1000,4006,121,3859,0.54,261,221,1017,5664,130,5178,0.54,353,296,1258,0
10945,123,20986,0.5,100,100,1000,11166,74,22474,0.5,100,100,1000,11140,45,10272,0.52,482,444,1089,14106,149,25481,0.54,161,135,1049,14489,153,21964,0.5,100,100,1000,13946,11,22936,0.54,262,225,1118,12315,51,27867,0.5,100,100,1000,15343,159,24142,0.53,273,239,1034,9203,93,17807,0.5,100,100,1000,12197,95,13892,0.5,100,100,1000,0
13505,112,19256,0.5,100,100,1000,15500,103,30545,0.5,100,100,1000,12294,47,17125,0.5,100,100,1000,11540,152,16928,0.5,100,100,1000,15015,2,39575,0.5,100,100,1000,12572,75,21898,0.5,100,100,1000,16321,159,48736,0.5,100,100,1000,10712,118,14676,0.5,100,100,1000,9775,78,3665,0.53,216,192,1005,7697,110,11404,0.5,100,100,1000,1
10003,48,14997,0.5,100,100,1000,10474,64,12785,0.59,123,84,1129,10205,39,13552,0.53,297,266,1053,10804,76,14891,0.57,221,168,1802,6575,34,15609,0.52,393,369,1045,12671,123,23437,0.5,100,100,1000,12124,159,23655,0.57,163,124,1141,10200,51,16727,0.56,177,137,1104,6121,15,7621,0.54,333,280,1367,9795,110,12264,0.53,306,273,1038,0
10948,105,10177,0.5,100,100,1000,12833,14,13252,0.5,100,100,1000,10843,38,16464,0.54,246,208,1232,9646,109,8190,0.62,93,58,1012,8232,44,12788,0.5,100,100,1000,9202,106,15568,0.5,100,100,1000,9895,51,12268,0.53,458,410,1145,12474,159,13237,0.58,271,196,1868,6082,72,4344,0.5,100,100,1000,9276,110,14702,0.56,188,147,1195,0
11203,90,9657,0.56,312,245,1558,9935,48,11500,0.5,100,100,1000,14657,39,21709,0.53,457,399,1561,11006,14,16232,0.54,250,213,1320,12296,2,16968,0.65,148,81,1179,10104,75,17941,0.55,445,371,1847,14040,51,25931,0.53,458,410,1145,10463,9,18225,0.5,100,100,1000,7723,15,8193,0.55,280,233,1516,7276,68,6824,0.54,333,280,1367,1
12165,48,21126,0.5,100,100,1000,13433,3,22331,0.58,205,149,1335,17798,56,34492,0.5,100,100,1000,18325,39,31074,0.5,100,100,1000,13353,20,18446,0.5,100,100,1000,16671,12,34101,0.5,100,100,1000,20919,51,41071,0.5,100,100,1000,12772,9,22600,0.5,100,100,1000,10402,130,9065,0.56,185,148,1161,9314,125,8769,0.5,100,100,1000,1
10427,61,28030,0.54,259,219,1058,10636,104,16020,0.5,100,100,1000,11510,62,20536,0.5,100,100,1000,12146,67,18759,0.5,100,100,1000,9812,12,14854,0.5,100,100,1000,11280,24,28107,0.5,100,100,1000,13350,79,28985,0.5,100,100,1000,16776,51,27434,0.55,243,198,1076,6792,15,9231,0.5,100,100,1000,8216,121,5526,0.5,100,100,1000,0
13621,61,23537,0.53,269,235,1091,10282,21,11083,0.5,100,100,1000,10004,152,18220,0.56,165,130,1015,11244,143,15427,0.5,100,100,1000,15351,154,24819,0.5,100,100,1000,17582,124,25945,0.5,100,100,1000,12456,9,12047,0.5,100,100,1000,14266,51,18438,0.56,258,203,1480,6939,15,7698,0.5,100,100,1000,8406,130,6528,0.52,295,267,970,0
10243,48,18223,0.53,342,308,1116,9158,35,13000,0.55,215,175,1086,13063,144,16946,0.52,303,279,1018,9388,14,13987,0.5,100,100,1000,13223,116,23666,0.52,347,314,1078,9899,44,13369,0.5,100,100,1000,14426,150,26011,0.5,100,100,1000,10550,56,31333,0.5,100,100,1000,6586,101,5160,0.53,368,327,1068,6096,6,6700,0.5,100,100,1000,1
8366,32,8264,0.5,100,100,1000,7878,23,7392,0.5,100,100,1000,8469,144,9006,0.5,100,100,1000,8142,67,8781,0.5,100,100,1000,6864,2,8914,0.5,100,100,1000,7449,162,8719,0.5,100,100,1000,9529,131,11022,0.5,100,100,1000,9738,30,12842,0.6,122,80,1013,5319,95,2674,0.5,100,100,1000,9511,110,11625,0.5,100,100,1000,0
6172,23,9793,0.5,100,100,1000,5097,38,4551,0.5,100,100,1000,7543,29,6687,0.5,100,100,1000,5488,86,1826,0.57,127,96,1065,6651,8,9579,0.5,100,100,1000,4109,21,4091,0.5,100,100,1000,8651,150,9014,0.54,217,183,1043,5477,153,4798,0.5,100,100,1000,4515,84,3433,0.59,152,106,1021,3495,110,5298,0.5,100,100,1000,1
11283,36,14368,0.5,100,100,1000,12193,74,18101,0.5,100,100,1000,9751,127,11952,0.5,100,100,1000,14317,27,23692,0.5,100,100,1000,11806,3,23981,0.5,100,100,1000,11953,124,25199,0.5,100,100,1000,11306,159,13290,0.5,100,100,1000,16130,9,32893,0.6,84,57,1192,7654,98,4976,0.52,295,267,970,8763,130,9775,0.5,100,100,1000,0
9152,74,11440,0.53,269,235,1091,9020,90,9736,0.5,100,100,1000,9317,47,10405,0.56,167,133,1007,8711,31,10257,0.5,100,100,1000,7390,153,3928,0.55,172,140,1116,11131,11,13267,0.54,262,225,1118,7373,160,9888,0.5,100,100,1000,7300,125,6962,0.55,282,228,1597,5512,55,6712,0.5,100,100,1000,6359,110,6012,0.59,152,106,1021,0
7570,157,11135,0.5,100,100,1000,12787,23,21918,0.5,100,100,1000,8354,41,10104,0.5,100,100,1000,13067,56,29672,0.5,100,100,1000,7767,91,12261,0.53,222,197,1107,10759,53,17235,0.5,100,100,1000,9378,159,14677,0.5,100,100,1000,10277,26,16927,0.5,100,100,1000,6639,99,7577,0.5,100,100,1000,6835,102,6367,0.5,100,100,1000,0
7213,20,9591,0.5,100,100,1000,6457,1,6132,0.5,100,100,1000,6402,67,3940,0.55,222,182,982,6391,86,7314,0.5,100,100,1000,5640,141,6717,0.5,100,100,1000,8554,7,10115,0.63,107,62,1136,8362,108,12048,0.5,100,100,1000,9875,139,13875,0.5,100,100,1000,4083,98,3290,0.52,295,267,970,5856,84,4860,0.65,131,71,1164,0
