TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints
44,0.52,328,297,1083,35,0.55,215,175,1086,136,0.5,100,100,1000,127,0.65,93,49,1309,116,0.52,347,314,1078,66,0.56,231,184,1377,71,0.58,179,128,1282,150,0.53,351,308,1225,78,0.53,382,345,1223,95,0.5,100,100,1000
124,0.54,325,274,1299,32,0.5,100,100,1000,67,0.5,100,100,1000,104,0.53,434,379,1542,134,0.54,180,153,1011,70,0.5,100,100,1000,135,0.5,100,100,1000,71,0.5,100,100,1000,72,0.5,100,100,1000,151,0.5,100,100,1000
125,0.5,100,100,1000,40,0.5,100,100,1000,144,0.5,100,100,1000,86,0.5,100,100,1000,124,0.5,100,100,1000,159,0.5,100,100,1000,150,0.5,100,100,1000,26,0.5,100,100,1000,110,0.5,100,100,1000,95,0.58,127,92,1040
52,0.57,239,179,1522,37,0.55,205,171,1021,60,0.54,369,317,1010,158,0.5,100,100,1000,2,0.63,112,66,999,124,0.55,234,195,1312,51,0.56,221,173,1136,30,0.54,222,188,1100,46,0.5,100,100,1000,55,0.53,423,379,1064
32,0.5,100,100,1000,40,0.5,100,100,1000,67,0.5,100,100,1000,47,0.52,303,279,1018,3,0.5,100,100,1000,124,0.5,100,100,1000,150,0.5,100,100,1000,9,0.59,120,85,1053,15,0.5,100,100,1000,130,0.5,100,100,1000
61,0.59,123,84,1129,90,0.58,205,149,1335,76,0.56,211,167,1280,152,0.54,244,211,1080,158,0.5,100,100,1000,142,0.5,100,100,1000,159,0.5,100,100,1000,51,0.58,212,152,1389,98,0.53,351,311,1195,130,0.53,382,345,1223
116,0.52,347,314,1078,154,0.5,100,100,1000,47,0.5,100,100,1000,109,0.54,371,316,1575,123,0.5,100,100,1000,133,0.66,134,70,1437,10,0.55,445,371,1847,153,0.5,100,100,1000,121,0.5,100,100,1000,98,0.54,261,221,1017
117,0.5,100,100,1000,38,0.6,133,90,1197,63,0.53,457,399,1561,41,0.53,434,379,1542,145,0.57,207,159,1209,8,0.5,100,100,1000,159,0.56,258,203,1480,150,0.5,100,100,1000,15,0.5,100,100,1000,123,0.54,285,240,1355
48,0.5,100,100,1000,52,0.5,100,100,1000,144,0.5,100,100,1000,39,0.5,100,100,1000,8,0.5,100,100,1000,154,0.5,100,100,1000,51,0.5,100,100,1000,111,0.55,155,126,979,78,0.5,100,100,1000,110,0.5,100,100,1000
32,0.5,100,100,1000,19,0.53,306,273,1038,152,0.58,119,87,1042,60,0.5,100,100,1000,12,0.5,100,100,1000,11,0.54,262,225,1118,111,0.5,100,100,1000,159,0.56,165,130,1007,95,0.52,295,267,970,156,0.5,100,100,1000
21,0.5,100,100,1000,38,0.5,100,100,1000,104,0.5,100,100,1000,144,0.5,100,100,1000,20,0.5,100,100,1000,93,0.5,100,100,1000,138,0.5,100,100,1000,30,0.56,233,186,1219,79,0.5,100,100,1000,84,0.5,100,100,1000
84,0.5,100,100,1000,153,0.5,100,100,1000,60,0.5,100,100,1000,127,0.62,147,90,1014,123,0.5,100,100,1000,72,0.5,100,100,1000,118,0.5,100,100,1000,131,0.5,100,100,1000,156,0.5,100,100,1000,130,0.5,100,100,1000
48,0.5,100,100,1000,32,0.5,100,100,1000,38,0.5,100,100,1000,86,0.53,457,399,1561,117,0.57,165,127,1079,124,0.5,100,100,1000,51,0.52,296,269,1098,138,0.5,100,100,1000,130,0.5,100,100,1000,15,0.5,100,100,1000
117,0.5,100,100,1000,129,0.5,100,100,1000,28,0.5,100,100,1000,67,0.5,100,100,1000,96,0.5,100,100,1000,153,0.5,100,100,1000,118,0.5,100,100,1000,71,0.5,100,100,1000,93,0.5,100,100,1000,81,0.57,228,169,1033
123,0.5,100,100,1000,74,0.62,147,90,1014,143,0.5,100,100,1000,63,0.5,100,100,1000,11,0.5,100,100,1000,33,0.5,100,100,1000,51,0.5,100,100,1000,56,0.54,301,252,1013,72,0.5,100,100,1000,67,0.5,100,100,1000
66,0.58,130,93,1104,61,0.5,100,100,1000,63,0.5,100,100,1000,127,0.57,214,162,1514,93,0.5,100,100,1000,124,0.54,274,232,1101,54,0.5,100,100,1000,51,0.53,251,221,953,6,0.5,100,100,1000,78,0.5,100,100,1000
109,0.5,100,100,1000,129,0.5,100,100,1000,38,0.5,100,100,1000,60,0.53,297,266,1053,44,0.5,100,100,1000,93,0.52,412,380,1067,65,0.53,251,221,953,118,0.5,100,100,1000,55,0.54,233,196,1147,72,0.5,100,100,1000
117,0.53,342,308,1116,40,0.6,133,90,1197,41,0.58,174,127,1230,14,0.5,100,100,1000,2,0.54,246,208,1232,131,0.53,351,308,1225,135,0.5,100,100,1000,9,0.56,258,203,1480,78,0.52,432,401,1007,130,0.71,66,27,1010
48,0.66,134,70,1437,103,0.57,239,179,1522,149,0.55,247,202,1313,39,0.5,100,100,1000,123,0.54,274,232,1101,12,0.55,211,171,1207,108,0.55,197,161,1046,53,0.5,100,100,1000,102,0.52,286,259,1014,68,0.5,100,100,1000
21,0.57,165,127,1079,117,0.53,342,308,1116,41,0.5,100,100,1000,67,0.55,247,202,1313,2,0.54,274,232,1101,70,0.56,231,184,1377,51,0.6,122,80,1013,53,0.5,100,100,1000,15,0.56,234,181,1035,128,0.5,100,100,1000
52,0.58,205,149,1335,49,0.53,290,259,941,149,0.55,201,164,1399,38,0.5,100,100,1000,2,0.5,100,100,1000,7,0.63,107,62,1136,51,0.5,100,100,1000,150,0.58,141,103,1340,130,0.5,100,100,1000,98,0.5,100,100,1000
123,0.5,100,100,1000,106,0.5,100,100,1000,152,0.54,369,317,1010,39,0.5,100,100,1000,158,0.5,100,100,1000,74,0.53,406,363,1246,9,0.54,250,213,1320,51,0.6,84,57,1192,130,0.5,100,100,1000,68,0.54,301,252,1013
52,0.5,100,100,1000,39,0.5,100,100,1000,38,0.5,100,100,1000,77,0.56,198,157,1324,96,0.5,100,100,1000,34,0.5,100,100,1000,150,0.5,100,100,1000,30,0.54,222,188,1100,98,0.55,187,153,1090,42,0.5,100,100,1000
52,0.5,100,100,1000,105,0.58,110,80,1066,47,0.53,291,261,1003,113,0.66,120,63,1013,70,0.5,100,100,1000,2,0.63,112,66,999,159,0.5,100,100,1000,9,0.53,263,234,1061,156,0.54,172,146,1004,78,0.5,100,100,1000
23,0.5,100,100,1000,90,0.5,100,100,1000,86,0.5,100,100,1000,113,0.5,100,100,1000,103,0.5,100,100,1000,66,0.5,100,100,1000,30,0.5,100,100,1000,108,0.5,100,100,1000,17,0.5,100,100,1000,98,0.55,305,252,1424
117,0.5,100,100,1000,106,0.5,100,100,1000,47,0.5,100,100,1000,143,0.5,100,100,1000,145,0.5,100,100,1000,57,0.5,100,100,1000,51,0.5,100,100,1000,53,0.54,205,175,1008,81,0.5,100,100,1000,15,0.5,100,100,1000
90,0.53,320,285,1092,133,0.5,100,100,1000,152,0.5,100,100,1000,60,0.54,369,317,1010,58,0.5,100,100,1000,70,0.56,139,110,1143,51,0.58,200,143,1341,159,0.55,254,211,1401,120,0.5,100,100,1000,15,0.65,131,71,1164
49,0.5,100,100,1000,92,0.53,320,285,1092,144,0.5,100,100,1000,14,0.5,100,100,1000,20,0.5,100,100,1000,12,0.5,100,100,1000,51,0.5,100,100,1000,9,0.53,263,234,1061,5,0.5,100,100,1000,15,0.5,100,100,1000
61,0.63,106,63,1070,44,0.5,100,100,1000,39,0.53,273,239,1034,149,0.52,482,444,1089,95,0.58,127,92,1040,12,0.5,100,100,1000,159,0.5,100,100,1000,139,0.57,162,124,1206,161,0.5,100,100,1000,98,0.55,187,153,1090
37,0.56,312,245,1558,23,0.5,100,100,1000,147,0.54,328,280,1377,38,0.57,221,168,1802,7,0.63,107,62,1136,153,0.5,100,100,1000,159,0.5,100,100,1000,51,0.53,349,314,1194,72,0.55,282,228,1597,13,0.5,100,100,1000
35,0.56,182,144,1149,133,0.57,277,209,1373,123,0.5,100,100,1000,38,0.54,371,316,1575,127,0.55,211,171,1207,131,0.5,100,100,1000,150,0.57,231,177,1670,65,0.52,393,369,1045,98,0.5,100,100,1000,110,0.57,165,127,1079
139,0.5,100,100,1000,44,0.5,100,100,1000,86,0.53,276,241,1102,41,0.5,100,100,1000,123,0.5,100,100,1000,3,0.5,100,100,1000,135,0.5,100,100,1000,51,0.52,412,380,1067,84,0.53,297,266,1053,34,0.5,100,100,1000
48,0.5,100,100,1000,105,0.56,211,167,1234,104,0.53,434,379,1542,67,0.52,401,367,1045,140,0.5,100,100,1000,57,0.5,100,100,1000,9,0.5,100,100,1000,150,0.56,134,106,1047,130,0.5,100,100,1000,84,0.5,100,100,1000
61,0.53,269,235,1091,40,0.5,100,100,1000,60,0.53,351,311,1195,27,0.5,100,100,1000,96,0.5,100,100,1000,52,0.53,331,291,1053,111,0.55,184,150,1050,51,0.5,100,100,1000,110,0.5,100,100,1000,76,0.53,347,311,1039
90,0.5,100,100,1000,64,0.5,100,100,1000,14,0.57,153,116,1005,86,0.5,100,100,1000,38,0.5,100,100,1000,153,0.54,215,181,1184,159,0.5,100,100,1000,150,0.5,100,100,1000,135,0.54,301,252,1013,98,0.5,100,100,1000
38,0.5,100,100,1000,93,0.5,100,100,1000,144,0.52,482,444,1089,86,0.5,100,100,1000,55,0.56,179,141,1159,91,0.5,100,100,1000,159,0.5,100,100,1000,138,0.63,131,76,1228,98,0.54,259,222,1234,72,0.5,100,100,1000
105,0.56,211,167,1234,49,0.5,100,100,1000,29,0.5,100,100,1000,136,0.5,100,100,1000,2,0.5,100,100,1000,8,0.57,178,137,1215,150,0.5,100,100,1000,51,0.56,177,137,1104,98,0.5,100,100,1000,157,0.5,100,100,1000
129,0.5,100,100,1000,23,0.5,100,100,1000,89,0.5,100,100,1000,38,0.5,100,100,1000,67,0.5,100,100,1000,91,0.5,100,100,1000,87,0.5,100,100,1000,108,0.5,100,100,1000,84,0.5,100,100,1000,95,0.55,197,161,1046
52,0.53,342,308,1116,38,0.5,100,100,1000,67,0.51,437,413,1074,39,0.5,100,100,1000,2,0.56,179,141,1159,11,0.5,100,100,1000,50,0.5,100,100,1000,51,0.5,100,100,1000,130,0.52,295,267,970,110,0.54,333,280,1367
32,0.5,100,100,1000,117,0.5,100,100,1000,28,0.5,100,100,1000,63,0.5,100,100,1000,127,0.5,100,100,1000,8,0.5,100,100,1000,131,0.5,100,100,1000,30,0.56,233,186,1219,141,0.5,100,100,1000,157,0.5,100,100,1000
80,0.5,100,100,1000,92,0.55,274,222,1060,136,0.5,100,100,1000,127,0.5,100,100,1000,146,0.5,100,100,1000,162,0.5,100,100,1000,150,0.5,100,100,1000,160,0.5,100,100,1000,110,0.5,100,100,1000,130,0.5,100,100,1000
23,0.5,100,100,1000,74,0.61,114,73,1242,136,0.5,100,100,1000,38,0.5,100,100,1000,153,0.55,172,140,1116,103,0.5,100,100,1000,159,0.55,254,211,1401,150,0.5,100,100,1000,98,0.54,333,280,1367,84,0.53,351,308,1225
154,0.5,100,100,1000,44,0.5,100,100,1000,56,0.5,100,100,1000,77,0.5,100,100,1000,40,0.5,100,100,1000,153,0.5,100,100,1000,159,0.5,100,100,1000,11,0.5,100,100,1000,84,0.55,174,142,1070,5,0.5,100,100,1000
105,0.5,100,100,1000,36,0.5,100,100,1000,158,0.52,401,367,1045,67,0.52,300,274,899,124,0.5,100,100,1000,162,0.56,231,184,1377,51,0.5,100,100,1000,10,0.5,100,100,1000,78,0.5,100,100,1000,95,0.5,100,100,1000
44,0.5,100,100,1000,59,0.5,100,100,1000,6,0.5,100,100,1000,144,0.5,100,100,1000,58,0.5,100,100,1000,127,0.55,211,171,1207,87,0.5,100,100,1000,53,0.5,100,100,1000,128,0.5,100,100,1000,8,0.5,100,100,1000
43,0.5,100,100,1000,23,0.62,147,90,1014,67,0.56,201,157,1076,86,0.5,100,100,1000,34,0.52,393,369,1045,64,0.5,100,100,1000,51,0.52,300,274,899,71,0.62,130,79,1011,130,0.52,451,415,1199,78,0.53,382,345,1223
35,0.5,100,100,1000,74,0.5,100,100,1000,148,0.5,100,100,1000,67,0.55,197,161,1046,8,0.5,100,100,1000,75,0.5,100,100,1000,139,0.5,100,100,1000,150,0.53,290,253,1231,130,0.5,100,100,1000,98,0.5,100,100,1000
48,0.57,149,112,1080,36,0.66,134,70,1437,62,0.57,271,204,1286,144,0.54,250,213,1320,66,0.5,100,100,1000,123,0.57,277,209,1373,51,0.55,243,198,1076,10,0.5,100,100,1000,84,0.5,100,100,1000,78,0.5,100,100,1000
44,0.52,328,297,1083,14,0.5,100,100,1000,41,0.57,153,116,1005,63,0.5,100,100,1000,107,0.57,270,203,1555,145,0.55,296,241,1195,51,0.5,100,100,1000,138,0.55,180,146,986,102,0.5,100,100,1000,55,0.5,100,100,1000
52,0.5,100,100,1000,43,0.5,100,100,1000,104,0.54,230,195,1002,31,0.5,100,100,1000,145,0.5,100,100,1000,154,0.5,100,100,1000,54,0.5,100,100,1000,26,0.5,100,100,1000,95,0.5,100,100,1000,5,0.5,100,100,1000
117,0.55,247,202,1313,48,0.66,134,70,1437,143,0.5,100,100,1000,76,0.54,371,316,1575,123,0.5,100,100,1000,2,0.57,165,127,1079,71,0.6,84,57,1192,51,0.57,162,124,1206,82,0.56,234,181,1035,6,0.5,100,100,1000
35,0.5,100,100,1000,48,0.66,134,70,1437,136,0.5,100,100,1000,45,0.52,482,444,1089,52,0.5,100,100,1000,154,0.5,100,100,1000,111,0.5,100,100,1000,51,0.5,100,100,1000,110,0.54,256,217,1026,98,0.5,100,100,1000
23,0.5,100,100,1000,40,0.5,100,100,1000,67,0.52,401,367,1045,62,0.5,100,100,1000,2,0.5,100,100,1000,74,0.54,371,316,1575,150,0.55,165,136,1027,53,0.5,100,100,1000,84,0.5,100,100,1000,98,0.5,100,100,1000
117,0.5,100,100,1000,21,0.53,306,273,1038,144,0.5,100,100,1000,39,0.5,100,100,1000,145,0.52,419,380,1212,70,0.58,179,128,1282,51,0.54,256,217,1026,138,0.52,451,415,1199,6,0.5,100,100,1000,15,0.5,100,100,1000
61,0.5,100,100,1000,123,0.5,100,100,1000,104,0.5,100,100,1000,38,0.54,250,213,1320,138,0.53,406,363,1246,127,0.5,100,100,1000,30,0.52,393,369,1045,9,0.57,163,124,1141,15,0.6,84,57,1192,135,0.54,301,252,1013
61,0.5,100,100,1000,145,0.5,100,100,1000,143,0.56,165,130,1015,41,0.5,100,100,1000,52,0.5,100,100,1000,55,0.5,100,100,1000,30,0.56,201,157,1076,9,0.53,351,308,1225,13,0.55,282,228,1597,130,0.5,100,100,1000
80,0.5,100,100,1000,21,0.5,100,100,1000,63,0.5,100,100,1000,24,0.5,100,100,1000,38,0.5,100,100,1000,96,0.5,100,100,1000,159,0.54,388,334,1035,54,0.5,100,100,1000,102,0.5,100,100,1000,15,0.5,100,100,1000
44,0.5,100,100,1000,61,0.5,100,100,1000,62,0.5,100,100,1000,47,0.55,222,182,982,8,0.5,100,100,1000,49,0.5,100,100,1000,150,0.5,100,100,1000,111,0.5,100,100,1000,141,0.5,100,100,1000,110,0.54,261,221,1017
105,0.5,100,100,1000,154,0.5,100,100,1000,67,0.5,100,100,1000,38,0.62,147,90,1014,20,0.5,100,100,1000,70,0.5,100,100,1000,138,0.5,100,100,1000,111,0.5,100,100,1000,46,0.5,100,100,1000,84,0.5,100,100,1000
21,0.5,100,100,1000,49,0.5,100,100,1000,44,0.5,100,100,1000,132,0.5,100,100,1000,38,0.5,100,100,1000,151,0.5,100,100,1000,18,0.5,100,100,1000,150,0.6,122,81,1110,13,0.5,100,100,1000,84,0.5,100,100,1000
117,0.5,100,100,1000,105,0.56,211,167,1234,149,0.5,100,100,1000,104,0.53,434,379,1542,8,0.5,100,100,1000,158,0.5,100,100,1000,26,0.54,301,252,1013,56,0.5,100,100,1000,120,0.5,100,100,1000,110,0.5,100,100,1000
35,0.55,215,175,1086,61,0.5,100,100,1000,47,0.5,100,100,1000,39,0.5,100,100,1000,43,0.5,100,100,1000,116,0.52,347,314,1078,26,0.5,100,100,1000,135,0.5,100,100,1000,15,0.5,100,100,1000,130,0.5,100,100,1000
49,0.5,100,100,1000,19,0.5,100,100,1000,47,0.5,100,100,1000,56,0.5,100,100,1000,61,0.5,100,100,1000,138,0.55,240,197,1231,51,0.5,100,100,1000,108,0.5,100,100,1000,94,0.58,115,83,1060,98,0.5,100,100,1000
133,0.53,269,235,1091,90,0.59,123,84,1129,29,0.53,442,397,1193,109,0.54,270,234,1229,2,0.56,231,184,1377,123,0.55,361,299,1656,159,0.57,163,124,1141,9,0.6,153,101,1108,17,0.53,216,188,1043,42,0.58,200,143,1341
8,0.5,100,100,1000,1,0.5,100,100,1000,67,0.57,168,126,1061,144,0.5,100,100,1000,96,0.5,100,100,1000,33,0.5,100,100,1000,138,0.5,100,100,1000,150,0.54,256,217,1026,17,0.5,100,100,1000,84,0.5,100,100,1000
52,0.5,100,100,1000,4,0.5,100,100,1000,149,0.5,100,100,1000,27,0.58,127,93,1034,20,0.5,100,100,1000,2,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,130,0.5,100,100,1000,78,0.5,100,100,1000
36,0.5,100,100,1000,32,0.5,100,100,1000,67,0.5,100,100,1000,88,0.53,442,397,1193,124,0.65,148,81,1179,123,0.54,372,317,1471,153,0.5,100,100,1000,159,0.58,212,152,1389,38,0.5,100,100,1000,98,0.54,333,280,1367
105,0.5,100,100,1000,38,0.5,100,100,1000,47,0.5,100,100,1000,143,0.5,100,100,1000,12,0.5,100,100,1000,126,0.54,285,240,1355,108,0.54,325,280,1316,87,0.5,100,100,1000,84,0.5,100,100,1000,121,0.5,100,100,1000
43,0.5,100,100,1000,38,0.5,100,100,1000,143,0.5,100,100,1000,41,0.57,126,95,1007,123,0.5,100,100,1000,162,0.5,100,100,1000,51,0.5,100,100,1000,135,0.5,100,100,1000,46,0.5,100,100,1000,78,0.5,100,100,1000
49,0.53,306,273,1038,74,0.64,136,75,1434,67,0.54,315,272,1178,60,0.53,351,311,1195,160,0.56,221,173,1136,20,0.5,100,100,1000,51,0.57,163,124,1141,150,0.55,296,241,1195,17,0.56,234,181,1035,84,0.54,261,226,1003
32,0.5,100,100,1000,8,0.5,100,100,1000,157,0.63,206,123,1240,143,0.54,371,316,1575,116,0.52,347,314,1078,142,0.57,207,159,1209,9,0.54,325,280,1316,87,0.52,296,269,1098,130,0.54,333,280,1367,110,0.57,165,127,1079
48,0.5,100,100,1000,23,0.5,100,100,1000,38,0.53,302,263,1093,144,0.55,240,200,1192,21,0.52,412,380,1067,32,0.5,100,100,1000,159,0.5,100,100,1000,51,0.53,349,314,1194,110,0.54,333,280,1367,84,0.71,66,27,1010
40,0.5,100,100,1000,90,0.5,100,100,1000,144,0.5,100,100,1000,143,0.55,240,200,1192,20,0.5,100,100,1000,44,0.5,100,100,1000,150,0.59,111,78,1098,30,0.5,100,100,1000,98,0.5,100,100,1000,17,0.71,66,27,1010
146,0.5,100,100,1000,64,0.5,100,100,1000,109,0.5,100,100,1000,132,0.5,100,100,1000,160,0.5,100,100,1000,123,0.5,100,100,1000,108,0.5,100,100,1000,150,0.5,100,100,1000,95,0.5,100,100,1000,98,0.56,221,173,1136
93,0.5,100,100,1000,74,0.55,149,120,1098,86,0.5,100,100,1000,29,0.5,100,100,1000,158,0.5,100,100,1000,127,0.5,100,100,1000,10,0.5,100,100,1000,54,0.5,100,100,1000,42,0.5,100,100,1000,95,0.58,127,92,1040
61,0.5,100,100,1000,105,0.56,211,167,1234,86,0.5,100,100,1000,113,0.66,120,63,1013,44,0.5,100,100,1000,2,0.5,100,100,1000,138,0.55,180,146,986,150,0.54,205,175,1008,130,0.5,100,100,1000,15,0.5,100,100,1000
117,0.54,220,188,1018,90,0.5,100,100,1000,24,0.5,100,100,1000,86,0.5,100,100,1000,145,0.5,100,100,1000,20,0.5,100,100,1000,159,0.5,100,100,1000,131,0.5,100,100,1000,95,0.5,100,100,1000,98,0.53,334,299,942
139,0.5,100,100,1000,36,0.5,100,100,1000,143,0.53,236,210,932,47,0.5,100,100,1000,20,0.5,100,100,1000,142,0.5,100,100,1000,150,0.54,256,217,1026,9,0.6,84,57,1192,130,0.5,100,100,1000,72,0.5,100,100,1000
74,0.5,100,100,1000,32,0.53,320,281,1221,24,0.54,250,213,1320,38,0.54,315,272,1178,49,0.55,220,180,1077,123,0.5,100,100,1000,9,0.5,100,100,1000,18,0.6,84,57,1192,110,0.5,100,100,1000,130,0.5,100,100,1000
49,0.5,100,100,1000,44,0.56,211,167,1234,62,0.54,244,211,1080,60,0.5,100,100,1000,70,0.52,419,380,1212,66,0.55,280,233,1516,150,0.54,205,175,1008,30,0.52,393,369,1045,15,0.56,234,181,1035,130,0.52,504,463,1003
23,0.5,100,100,1000,59,0.5,100,100,1000,39,0.5,100,100,1000,56,0.5,100,100,1000,20,0.5,100,100,1000,153,0.5,100,100,1000,51,0.5,100,100,1000,159,0.54,388,334,1035,141,0.5,100,100,1000,78,0.5,100,100,1000
49,0.5,100,100,1000,38,0.5,100,100,1000,31,0.5,100,100,1000,144,0.5,100,100,1000,52,0.5,100,100,1000,158,0.5,100,100,1000,138,0.5,100,100,1000,9,0.5,100,100,1000,42,0.55,153,123,1013,130,0.5,100,100,1000
23,0.5,100,100,1000,49,0.5,100,100,1000,60,0.54,369,317,1010,143,0.5,100,100,1000,124,0.5,100,100,1000,11,0.5,100,100,1000,51,0.5,100,100,1000,150,0.5,100,100,1000,55,0.5,100,100,1000,130,0.5,100,100,1000
52,0.53,342,308,1116,48,0.5,100,100,1000,143,0.55,240,200,1192,149,0.5,100,100,1000,70,0.52,412,380,1067,145,0.5,100,100,1000,53,0.56,258,203,1480,159,0.55,445,371,1847,84,0.54,259,222,1234,61,0.5,100,100,1000
48,0.66,134,70,1437,90,0.5,100,100,1000,63,0.5,100,100,1000,56,0.57,153,116,1005,34,0.53,327,289,1067,67,0.5,100,100,1000,18,0.5,100,100,1000,9,0.5,100,100,1000,73,0.5,100,100,1000,98,0.5,100,100,1000
48,0.5,100,100,1000,23,0.5,100,100,1000,24,0.5,100,100,1000,31,0.5,100,100,1000,99,0.5,100,100,1000,44,0.5,100,100,1000,54,0.5,100,100,1000,10,0.54,250,213,1320,4,0.5,100,100,1000,110,0.5,100,100,1000
74,0.5,100,100,1000,32,0.5,100,100,1000,86,0.5,100,100,1000,67,0.5,100,100,1000,96,0.5,100,100,1000,2,0.57,165,127,1079,159,0.5,100,100,1000,51,0.55,243,198,1076,72,0.5,100,100,1000,101,0.5,100,100,1000
61,0.58,205,149,1335,36,0.5,100,100,1000,67,0.53,457,399,1561,144,0.57,270,203,1555,91,0.5,100,100,1000,145,0.57,162,124,1206,150,0.5,100,100,1000,51,0.58,179,128,1282,15,0.54,333,280,1367,161,0.5,100,100,1000
49,0.5,100,100,1000,74,0.53,342,308,1116,38,0.5,100,100,1000,28,0.51,437,413,1074,75,0.5,100,100,1000,96,0.5,100,100,1000,159,0.5,100,100,1000,108,0.5,100,100,1000,17,0.5,100,100,1000,101,0.54,259,222,1234
155,0.5,100,100,1000,21,0.5,100,100,1000,69,0.5,100,100,1000,157,0.5,100,100,1000,90,0.52,412,380,1067,131,0.5,100,100,1000,30,0.5,100,100,1000,18,0.53,251,221,953,78,0.5,100,100,1000,110,0.5,100,100,1000
21,0.58,139,102,1004,114,0.5,100,100,1000,67,0.5,100,100,1000,90,0.53,302,263,1093,106,0.5,100,100,1000,55,0.5,100,100,1000,71,0.5,100,100,1000,51,0.5,100,100,1000,82,0.53,382,345,1223,130,0.5,100,100,1000
48,0.53,290,259,941,61,0.59,123,84,1129,38,0.62,117,72,1006,39,0.5,100,100,1000,153,0.53,351,311,1195,49,0.53,331,291,1053,51,0.5,100,100,1000,21,0.53,351,308,1225,68,0.5,100,100,1000,163,0.5,100,100,1000
49,0.5,100,100,1000,61,0.5,100,100,1000,39,0.5,100,100,1000,56,0.57,126,95,1007,34,0.5,100,100,1000,4,0.5,100,100,1000,118,0.5,100,100,1000,139,0.5,100,100,1000,78,0.5,100,100,1000,72,0.5,100,100,1000
52,0.5,100,100,1000,23,0.62,154,96,1009,144,0.5,100,100,1000,123,0.5,100,100,1000,75,0.5,100,100,1000,127,0.5,100,100,1000,159,0.5,100,100,1000,26,0.5,100,100,1000,68,0.5,100,100,1000,95,0.58,127,92,1040
74,0.55,289,240,1223,123,0.5,100,100,1000,41,0.5,100,100,1000,96,0.5,100,100,1000,161,0.5,100,100,1000,107,0.56,228,181,1329,135,0.52,456,414,1107,9,0.5,100,100,1000,84,0.59,152,106,1021,141,0.5,100,100,1000
105,0.5,100,100,1000,35,0.5,100,100,1000,47,0.53,291,261,1003,29,0.53,236,210,932,73,0.5,100,100,1000,154,0.54,372,317,1471,51,0.5,100,100,1000,150,0.53,263,234,1061,78,0.58,200,143,1341,130,0.69,82,36,1033
93,0.5,100,100,1000,80,0.54,261,224,1008,119,0.5,100,100,1000,77,0.5,100,100,1000,70,0.5,100,100,1000,145,0.5,100,100,1000,150,0.5,100,100,1000,51,0.5,100,100,1000,55,0.5,100,100,1000,72,0.5,100,100,1000
36,0.5,100,100,1000,43,0.5,100,100,1000,63,0.5,100,100,1000,39,0.5,100,100,1000,34,0.56,177,138,1019,38,0.53,331,291,1053,110,0.5,100,100,1000,50,0.5,100,100,1000,84,0.71,66,27,1010,130,0.5,100,100,1000
61,0.58,205,149,1335,146,0.66,134,70,1437,39,0.52,303,279,1018,67,0.5,100,100,1000,124,0.52,412,380,1067,105,0.64,136,75,1434,30,0.53,438,391,1173,159,0.61,123,79,1050,98,0.58,200,143,1341,72,0.5,100,100,1000
19,0.5,100,100,1000,1,0.5,100,100,1000,38,0.5,100,100,1000,94,0.5,100,100,1000,153,0.5,100,100,1000,8,0.5,100,100,1000,108,0.5,100,100,1000,30,0.5,100,100,1000,110,0.5,100,100,1000,98,0.54,333,280,1367
61,0.5,100,100,1000,49,0.57,239,179,1522,38,0.5,100,100,1000,47,0.5,100,100,1000,158,0.5,100,100,1000,8,0.5,100,100,1000,51,0.59,285,202,1624,117,0.5,100,100,1000,79,0.5,100,100,1000,110,0.5,100,100,1000
114,0.5,100,100,1000,32,0.5,100,100,1000,38,0.5,100,100,1000,31,0.5,100,100,1000,93,0.57,214,162,1514,49,0.54,274,232,1101,118,0.5,100,100,1000,53,0.53,251,221,953,78,0.5,100,100,1000,95,0.5,100,100,1000
