TeamBlueTopChampionName,TeamBlueTopWinRate,TeamBlueTopWins,TeamBlueTopLosses,TeamBlueTopLeaguePoints,TeamRedTopChampionName,TeamRedTopWinRate,TeamRedTopWins,TeamRedTopLosses,TeamRedTopLeaguePoints,TeamBlueJungleChampionName,TeamBlueJungleWinRate,TeamBlueJungleWins,TeamBlueJungleLosses,TeamBlueJungleLeaguePoints,TeamRedJungleChampionName,TeamRedJungleWinRate,TeamRedJungleWins,TeamRedJungleLosses,TeamRedJungleLeaguePoints,TeamBlueMidChampionName,TeamBlueMidWinRate,TeamBlueMidWins,TeamBlueMidLosses,TeamBlueMidLeaguePoints,TeamRedMidChampionName,TeamRedMidWinRate,TeamRedMidWins,TeamRedMidLosses,TeamRedMidLeaguePoints,TeamBlueADCChampionName,TeamBlueADCWinRate,TeamBlueADCWins,TeamBlueADCLosses,TeamBlueADCLeaguePoints,TeamRedADCChampionName,TeamRedADCWinRate,TeamRedADCWins,TeamRedADCLosses,TeamRedADCLeaguePoints,TeamBlueSupportChampionName,TeamBlueSupportWinRate,TeamBlueSupportWins,TeamBlueSupportLosses,TeamBlueSupportLeaguePoints,TeamRedSupportChampionName,TeamRedSupportWinRate,TeamRedSupportWins,TeamRedSupportLosses,TeamRedSupportLeaguePoints,GoldBalanceTop,GoldBalanceJungle,GoldBalanceMid,GoldBalanceADC,GoldBalanceSupport,DamageBalanceTop,DamageBalanceJungle,DamageBalanceMid,DamageBalanceADC,DamageBalanceSupport
38,0.53,320,285,1092,48,0.5,100,100,1000,67,0.5,100,100,1000,86,0.5,100,100,1000,158,0.5,100,100,1000,116,0.5,100,100,1000,71,0.6,102,68,1081,150,0.53,458,410,1145,82,0.53,424,382,1116,98,0.5,100,100,1000,782,-1763,1154,9081,2365,7493,-10568,7406,40314,-2197
116,0.52,347,314,1078,58,0.5,100,100,1000,14,0.5,100,100,1000,67,0.5,100,100,1000,21,0.56,228,181,1329,124,0.56,145,112,1206,159,0.5,100,100,1000,150,0.53,263,234,1061,161,0.55,242,197,1397,84,0.55,342,275,1346,5268,1756,817,-2019,805,3419,-3391,2633,-10938,-4042
37,0.5,100,100,1000,106,0.5,100,100,1000,149,0.56,175,137,1330,144,0.5,100,100,1000,2,0.5,100,100,1000,38,0.55,203,169,1002,53,0.54,205,175,1008,30,0.56,258,203,1480,8,0.53,347,311,1039,110,0.5,100,100,1000,974,75,454,3921,3048,441,-718,6513,7732,3307
117,0.5,100,100,1000,32,0.5,100,100,1000,39,0.5,100,100,1000,29,0.57,126,95,1007,124,0.5,100,100,1000,49,0.5,100,100,1000,51,0.5,100,100,1000,26,0.5,100,100,1000,130,0.5,100,100,1000,10,0.5,100,100,1000,-7629,-1637,-204,317,-393,-21644,-11333,-1604,6693,-8280
38,0.5,100,100,1000,90,0.53,269,235,1091,136,0.5,100,100,1000,47,0.56,175,137,1330,49,0.53,331,291,1053,91,0.5,100,100,1000,135,0.5,100,100,1000,150,0.55,240,197,1231,102,0.52,295,267,970,98,0.62,124,75,1388,-2106,-4469,2298,-4024,630,1851,-6611,8950,3560,2824
43,0.5,100,100,1000,35,0.55,215,175,1086,38,0.5,100,100,1000,47,0.5,100,100,1000,83,0.5,100,100,1000,162,0.5,100,100,1000,56,0.5,100,100,1000,150,0.5,100,100,1000,15,0.55,174,142,1070,98,0.5,100,100,1000,4222,2159,3987,-1713,-83,4549,-990,-4967,877,-195
48,0.62,147,90,1014,32,0.5,100,100,1000,39,0.5,100,100,1000,86,0.57,153,116,1005,124,0.53,349,314,1194,154,0.5,100,100,1000,159,0.54,222,188,1100,111,0.5,100,100,1000,156,0.5,100,100,1000,110,0.5,100,100,1000,-883,-3062,-1917,49,-5411,3082,-9480,8308,2021,-7028
105,0.5,100,100,1000,74,0.53,320,285,1092,60,0.54,369,317,1010,152,0.53,291,261,1003,44,0.5,100,100,1000,35,0.55,215,175,1086,160,0.5,100,100,1000,9,0.5,100,100,1000,110,0.5,100,100,1000,130,0.57,153,116,1005,-2422,-858,-953,-2692,1527,-5758,-3494,-2964,2096,6776
117,0.5,100,100,1000,49,0.5,100,100,1000,63,0.5,100,100,1000,29,0.5,100,100,1000,2,0.5,100,100,1000,20,0.5,100,100,1000,150,0.5,100,100,1000,9,0.5,100,100,1000,130,0.5,100,100,1000,84,0.55,165,136,1027,1757,-1497,2688,-4877,59,-6797,-3800,527,-17271,-639
37,0.5,100,100,1000,19,0.5,100,100,1000,24,0.5,100,100,1000,143,0.5,100,100,1000,96,0.5,100,100,1000,34,0.53,327,289,1067,159,0.5,100,100,1000,131,0.54,256,217,1026,84,0.5,100,100,1000,95,0.58,127,92,1040,-3320,-1167,1005,-4837,-2190,-338,-6803,2956,-13549,-4276
37,0.5,100,100,1000,4,0.5,100,100,1000,39,0.5,100,100,1000,47,0.5,100,100,1000,146,0.5,100,100,1000,124,0.5,100,100,1000,9,0.5,100,100,1000,30,0.53,423,379,1064,130,0.5,100,100,1000,55,0.5,100,100,1000,-1111,-273,-2517,-2446,-1703,-745,-1935,-7241,-1606,-3434
23,0.53,320,285,1092,117,0.54,220,188,1018,149,0.53,366,326,1033,38,0.55,240,200,1192,8,0.58,127,93,1034,154,0.5,100,100,1000,159,0.5,100,100,1000,53,0.5,100,100,1000,72,0.5,100,100,1000,84,0.5,100,100,1000,2149,-2903,-1353,-2364,-1689,10247,-11116,11544,-1491,-3120
154,0.5,100,100,1000,38,0.57,194,148,1187,47,0.55,222,182,982,60,0.5,100,100,1000,58,0.5,100,100,1000,158,0.54,274,232,1101,30,0.54,222,188,1100,131,0.5,100,100,1000,98,0.65,131,71,1164,156,0.55,172,138,1014,5669,5312,4133,-2733,237,12937,3534,14110,-4797,864
35,0.5,100,100,1000,114,0.5,100,100,1000,76,0.5,100,100,1000,149,0.5,100,100,1000,49,0.5,100,100,1000,34,0.5,100,100,1000,56,0.5,100,100,1000,51,0.5,100,100,1000,84,0.5,100,100,1000,78,0.5,100,100,1000,4347,1404,1841,4845,2258,9795,942,6204,12166,3821
49,0.5,100,100,1000,48,0.5,100,100,1000,47,0.5,100,100,1000,27,0.5,100,100,1000,146,0.5,100,100,1000,145,0.5,100,100,1000,54,0.5,100,100,1000,30,0.5,100,100,1000,102,0.5,100,100,1000,13,0.56,138,109,1132,-3533,-2786,-1270,-2444,-1504,-257,1022,-4824,-7098,134
90,0.5,100,100,1000,38,0.61,116,74,1225,123,0.56,175,137,1330,144,0.56,315,250,1059,27,0.5,100,100,1000,131,0.55,361,299,1656,30,0.5,100,100,1000,79,0.5,100,100,1000,13,0.55,280,233,1516,72,0.54,210,179,1109,140,-1387,-3524,-2242,839,5332,-6370,-12377,-3775,3046
90,0.5,100,100,1000,61,0.55,201,164,1399,67,0.58,130,93,1104,149,0.53,251,221,953,140,0.5,100,100,1000,70,0.5,100,100,1000,159,0.53,222,197,1107,9,0.5,100,100,1000,15,0.5,100,100,1000,130,0.5,100,100,1000,-2066,1408,-23,8189,1216,-10125,1884,3431,15152,3451
61,0.5,100,100,1000,155,0.5,100,100,1000,67,0.5,100,100,1000,143,0.54,371,316,1575,116,0.52,347,314,1078,96,0.55,219,177,1088,150,0.54,197,170,1006,140,0.5,100,100,1000,72,0.5,100,100,1000,98,0.5,100,100,1000,2557,1520,-361,3561,2580,6774,2887,1731,433,3633
38,0.53,320,285,1092,74,0.5,100,100,1000,39,0.53,273,239,1034,67,0.5,100,100,1000,49,0.5,100,100,1000,123,0.5,100,100,1000,53,0.5,100,100,1000,159,0.5,100,100,1000,84,0.5,100,100,1000,98,0.65,131,71,1164,2131,2349,2545,878,557,-2008,3988,5818,-458,-282
49,0.53,269,235,1091,92,0.53,290,259,941,14,0.53,406,363,1246,38,0.55,280,233,1516,126,0.56,260,204,1534,96,0.55,361,299,1656,56,0.5,100,100,1000,159,0.5,100,100,1000,84,0.5,100,100,1000,102,0.5,100,100,1000,6245,3842,1495,-725,1852,17308,3221,9023,4696,999
90,0.61,116,74,1225,48,0.66,134,70,1437,149,0.5,100,100,1000,157,0.55,150,122,1028,2,0.53,351,311,1195,126,0.52,412,380,1067,108,0.5,100,100,1000,150,0.53,351,308,1225,5,0.52,504,463,1003,98,0.53,424,382,1116,-706,-3693,-3218,-1734,-1652,-358,-6424,-1469,-1291,-2777
153,0.59,103,71,1026,49,0.5,100,100,1000,38,0.5,100,100,1000,126,0.54,231,193,1217,2,0.5,100,100,1000,8,0.5,100,100,1000,51,0.5,100,100,1000,30,0.54,222,188,1100,68,0.65,131,71,1164,110,0.57,163,124,1141,429,1939,3155,6084,-2192,-6290,1453,-9002,8528,-14341
37,0.55,184,150,1050,74,0.5,100,100,1000,28,0.5,100,100,1000,27,0.5,100,100,1000,127,0.5,100,100,1000,162,0.5,100,100,1000,51,0.5,100,100,1000,135,0.57,149,114,1005,130,0.54,203,172,1100,15,0.55,282,228,1597,-1069,-2786,1954,-2662,-827,-2054,-7738,2517,-11393,-51
74,0.5,100,100,1000,57,0.5,100,100,1000,86,0.5,100,100,1000,76,0.5,100,100,1000,123,0.54,174,149,1002,49,0.5,100,100,1000,26,0.5,100,100,1000,51,0.53,236,210,932,110,0.5,100,100,1000,130,0.5,100,100,1000,-7453,4813,-7076,5343,1954,-32793,24905,-17280,14105,17400
55,0.56,190,150,1043,44,0.66,134,70,1437,104,0.53,434,379,1542,62,0.54,244,211,1080,123,0.57,207,159,1209,8,0.56,145,112,1206,138,0.52,451,415,1199,56,0.5,100,100,1000,5,0.54,261,221,1017,15,0.53,349,314,1194,-412,7489,4158,-219,966,4550,18245,1215,-25545,-417
1,0.5,100,100,1000,64,0.5,100,100,1000,31,0.5,100,100,1000,143,0.5,100,100,1000,158,0.5,100,100,1000,40,0.5,100,100,1000,111,0.5,100,100,1000,54,0.52,456,414,1107,161,0.5,100,100,1000,68,0.5,100,100,1000,4795,364,2764,-902,1095,14431,3871,16744,-2067,154
38,0.5,100,100,1000,105,0.5,100,100,1000,62,0.5,100,100,1000,29,0.53,442,397,1193,70,0.55,191,154,1003,131,0.58,132,96,1015,30,0.54,222,188,1100,53,0.5,100,100,1000,110,0.57,228,169,1033,95,0.5,100,100,1000,872,6430,705,3040,2593,944,10380,57,5556,6313
61,0.59,123,84,1129,52,0.5,100,100,1000,104,0.5,100,100,1000,143,0.5,100,100,1000,2,0.5,100,100,1000,138,0.5,100,100,1000,159,0.5,100,100,1000,9,0.56,134,106,1047,84,0.5,100,100,1000,130,0.54,333,280,1367,7100,120,-4781,-2347,-664,22812,12106,-18062,-13409,-1110
90,0.54,259,219,1058,23,0.62,154,96,1009,126,0.5,100,100,1000,62,0.53,442,397,1193,8,0.5,100,100,1000,116,0.52,347,314,1078,51,0.5,100,100,1000,9,0.53,263,234,1061,78,0.53,382,345,1223,130,0.5,100,100,1000,2045,1222,4388,583,211,3818,-1436,5988,5072,-670
32,0.5,100,100,1000,4,0.6,200,131,1151,56,0.5,100,100,1000,28,0.54,250,213,1320,158,0.5,100,100,1000,52,0.5,100,100,1000,159,0.5,100,100,1000,9,0.5,100,100,1000,95,0.55,280,233,1516,8,0.5,100,100,1000,-3887,7127,4150,2209,2965,-9649,31151,16151,4978,-1955
154,0.5,100,100,1000,74,0.55,274,222,1060,67,0.51,437,413,1074,29,0.5,100,100,1000,34,0.53,327,289,1067,159,0.57,270,203,1555,53,0.5,100,100,1000,139,0.5,100,100,1000,10,0.5,100,100,1000,110,0.5,100,100,1000,448,-1511,-2450,-1327,-2877,4152,-13081,1868,-6672,-6299
74,0.5,100,100,1000,123,0.5,100,100,1000,38,0.5,100,100,1000,144,0.53,297,266,1053,95,0.5,100,100,1000,70,0.5,100,100,1000,9,0.53,251,221,953,54,0.5,100,100,1000,130,0.5,100,100,1000,121,0.5,100,100,1000,-4272,-1939,-903,1410,-929,-17994,7608,4385,5381,-830
94,0.55,240,197,1231,43,0.5,100,100,1000,89,0.5,100,100,1000,86,0.53,423,379,1064,145,0.5,100,100,1000,96,0.5,100,100,1000,54,0.5,100,100,1000,10,0.5,100,100,1000,102,0.56,234,181,1035,68,0.55,342,275,1346,244,-4134,-2600,-1481,-1462,2129,-4086,-2132,-2984,765
32,0.5,100,100,1000,49,0.5,100,100,1000,45,0.52,482,444,1089,104,0.53,276,241,1102,127,0.5,100,100,1000,106,0.5,100,100,1000,9,0.5,100,100,1000,87,0.5,100,100,1000,55,0.5,100,100,1000,98,0.61,120,77,1002,-408,-1391,239,-982,718,-2391,-4156,-1524,-149,5789
117,0.5,100,100,1000,116,0.5,100,100,1000,86,0.5,100,100,1000,29,0.5,100,100,1000,8,0.5,100,100,1000,142,0.5,100,100,1000,30,0.5,100,100,1000,10,0.54,246,208,1232,13,0.5,100,100,1000,110,0.5,100,100,1000,4825,3290,-4770,-10397,-4505,8252,17875,617,-39206,-22477
49,0.58,154,111,1012,92,0.5,100,100,1000,56,0.5,100,100,1000,47,0.5,100,100,1000,67,0.5,100,100,1000,12,0.5,100,100,1000,9,0.5,100,100,1000,159,0.5,100,100,1000,130,0.5,100,100,1000,78,0.5,100,100,1000,5152,10731,-4843,-5863,1416,11808,60178,-13757,10564,6169
154,0.5,100,100,1000,117,0.61,114,73,1242,47,0.5,100,100,1000,67,0.5,100,100,1000,124,0.55,361,299,1656,20,0.5,100,100,1000,150,0.58,141,103,1340,71,0.57,163,124,1141,84,0.55,153,123,1013,82,0.5,100,100,1000,3809,1419,7806,-2845,676,17088,314,28949,10265,3291
80,0.5,100,100,1000,90,0.5,100,100,1000,47,0.5,100,100,1000,127,0.5,100,100,1000,138,0.56,258,203,1480,2,0.5,100,100,1000,30,0.56,233,186,1219,159,0.6,122,80,1013,98,0.5,100,100,1000,78,0.53,216,192,1005,-921,458,-608,4371,455,-2559,-7510,9382,19028,1928
64,0.5,100,100,1000,52,0.5,100,100,1000,143,0.5,100,100,1000,144,0.5,100,100,1000,2,0.5,100,100,1000,123,0.5,100,100,1000,53,0.5,100,100,1000,51,0.5,100,100,1000,15,0.5,100,100,1000,130,0.55,172,138,1014,-592,-1454,-3232,860,-615,-745,-125,-4226,16025,1845
103,0.5,100,100,1000,48,0.5,100,100,1000,143,0.54,371,316,1575,144,0.56,156,122,1098,20,0.52,412,380,1067,8,0.57,178,137,1215,51,0.6,119,80,1010,159,0.53,222,197,1107,121,0.58,137,98,1013,15,0.5,100,100,1000,1157,-2577,576,-202,-1377,3052,-1142,1056,-18108,2188
114,0.5,100,100,1000,40,0.5,100,100,1000,147,0.54,328,280,1377,24,0.57,126,95,1007,140,0.5,100,100,1000,153,0.54,215,181,1184,65,0.6,122,80,1013,159,0.56,188,147,1195,78,0.5,100,100,1000,120,0.5,100,100,1000,-2896,-2869,-1674,-301,-1714,-7022,-15335,8938,-167,-4835
43,0.5,100,100,1000,116,0.52,347,314,1078,29,0.53,442,397,1193,60,0.53,351,311,1195,44,0.55,220,180,1077,107,0.54,180,153,1011,159,0.5,100,100,1000,51,0.58,271,196,1868,102,0.5,100,100,1000,8,0.5,100,100,1000,1952,-4216,-419,-6509,-460,11451,-22512,-1332,-30926,-112
103,0.5,100,100,1000,94,0.5,100,100,1000,127,0.5,100,100,1000,39,0.5,100,100,1000,151,0.5,100,100,1000,2,0.74,80,28,1106,26,0.5,100,100,1000,10,0.5,100,100,1000,84,0.5,100,100,1000,98,0.61,120,77,1002,274,-8567,-5715,9104,-474,-11402,-15740,3730,20401,4910
48,0.53,342,308,1116,56,0.55,274,222,1060,38,0.53,366,326,1033,62,0.53,236,210,932,124,0.5,100,100,1000,142,0.5,100,100,1000,159,0.53,263,234,1061,30,0.53,222,197,1107,110,0.53,458,410,1145,67,0.54,244,211,1080,-2451,-5330,-6468,2217,-2042,-8297,-12979,-18760,-12701,3592
92,0.62,98,61,1018,125,0.5,100,100,1000,86,0.5,100,100,1000,14,0.5,100,100,1000,49,0.5,100,100,1000,2,0.5,100,100,1000,50,0.5,100,100,1000,51,0.5,100,100,1000,13,0.5,100,100,1000,95,0.5,100,100,1000,541,-2266,-1021,-3568,-2745,4106,-528,1663,-8673,-1993
90,0.55,205,171,1021,48,0.53,434,379,1542,143,0.56,211,167,1280,38,0.56,156,122,1098,55,0.57,149,112,1080,96,0.5,100,100,1000,159,0.52,456,414,1107,51,0.58,179,128,1282,84,0.55,305,252,1424,72,0.54,232,198,1014,-5181,-561,115,-2279,1190,-10376,2671,3969,1403,4226
98,0.58,130,93,1104,105,0.56,211,167,1234,47,0.54,315,272,1178,38,0.5,100,100,1000,126,0.5,100,100,1000,2,0.56,145,112,1206,30,0.54,222,188,1100,51,0.56,139,110,1143,95,0.56,271,211,1508,8,0.62,124,75,1388,-9161,-430,1580,-3376,-591,-26030,-5099,844,645,-3448
36,0.5,100,100,1000,48,0.66,134,70,1437,123,0.5,100,100,1000,39,0.5,100,100,1000,158,0.5,100,100,1000,20,0.5,100,100,1000,51,0.5,100,100,1000,30,0.54,222,188,1100,130,0.55,282,228,1597,15,0.54,284,240,1275,-3167,-3414,-1716,-1507,-1001,-333,-5965,-620,-1588,-724
38,0.57,277,209,1373,74,0.56,131,101,1044,144,0.54,270,234,1229,60,0.53,442,397,1193,158,0.5,100,100,1000,116,0.52,347,314,1078,9,0.5,100,100,1000,53,0.53,263,234,1061,130,0.54,333,280,1367,84,0.5,100,100,1000,1162,500,1356,4260,2045,-3517,382,-1015,9299,3799
43,0.5,100,100,1000,49,0.54,259,219,1058,67,0.5,100,100,1000,143,0.58,104,75,1030,123,0.5,100,100,1000,2,0.53,368,327,1068,150,0.5,100,100,1000,138,0.5,100,100,1000,68,0.5,100,100,1000,42,0.55,187,153,1090,-1924,-58,-2045,-2289,-5320,-23288,-844,-999,-7013,-43881
4,0.6,200,131,1151,74,0.57,239,179,1522,144,0.5,100,100,1000,39,0.5,100,100,1000,126,0.56,260,204,1534,162,0.5,100,100,1000,26,0.5,100,100,1000,51,0.5,100,100,1000,98,0.5,100,100,1000,93,0.57,214,162,1514,1403,-4932,-4826,1280,-2902,9565,-12646,-13928,-6544,-9806
129,0.5,100,100,1000,117,0.5,100,100,1000,47,0.5,100,100,1000,106,0.51,437,413,1074,158,0.5,100,100,1000,96,0.5,100,100,1000,150,0.56,165,130,1007,159,0.5,100,100,1000,130,0.5,100,100,1000,98,0.5,100,100,1000,486,-3398,-3459,-2321,-2707,16398,-14626,-7211,377,-5821
32,0.5,100,100,1000,148,0.52,416,380,1046,86,0.56,201,157,1076,106,0.53,457,399,1561,134,0.74,80,28,1106,144,0.5,100,100,1000,51,0.5,100,100,1000,150,0.5,100,100,1000,130,0.55,187,153,1090,15,0.54,203,172,1100,6558,-2580,-1208,-2269,-2502,19749,-10811,-8415,-10471,-2801
105,0.5,100,100,1000,129,0.5,100,100,1000,62,0.53,297,266,1053,63,0.54,270,234,1229,3,0.5,100,100,1000,20,0.52,412,380,1067,51,0.5,100,100,1000,150,0.54,301,252,1013,84,0.53,424,382,1116,46,0.5,100,100,1000,709,-8043,-3699,3502,-1513,-8720,-21646,-4024,30555,4664
35,0.5,100,100,1000,48,0.5,100,100,1000,28,0.5,100,100,1000,47,0.5,100,100,1000,109,0.5,100,100,1000,145,0.5,100,100,1000,71,0.57,127,96,1065,9,0.5,100,100,1000,78,0.5,100,100,1000,130,0.5,100,100,1000,9176,856,-2460,7667,2052,38433,4781,-8813,18840,-3464
158,0.5,100,100,1000,154,0.5,100,100,1000,123,0.5,100,100,1000,127,0.57,214,162,1514,52,0.5,100,100,1000,8,0.5,100,100,1000,108,0.5,100,100,1000,51,0.5,100,100,1000,5,0.5,100,100,1000,95,0.5,100,100,1000,3363,-9664,-4641,-7137,-827,5345,-25814,-14774,-22168,929
64,0.56,182,144,1149,80,0.5,100,100,1000,28,0.5,100,100,1000,144,0.52,303,279,1018,96,0.5,100,100,1000,70,0.5,100,100,1000,53,0.54,197,170,1006,71,0.57,162,124,1206,94,0.5,100,100,1000,82,0.5,100,100,1000,1388,-2666,-1593,-4242,-1893,2668,-4030,-1063,-8413,-1101
106,0.5,100,100,1000,23,0.5,100,100,1000,152,0.5,100,100,1000,38,0.5,100,100,1000,123,0.5,100,100,1000,35,0.5,100,100,1000,51,0.57,228,169,1033,53,0.5,100,100,1000,98,0.5,100,100,1000,95,0.6,121,82,1115,1362,1300,-1147,2724,903,13425,-3709,-12959,17160,-2956
80,0.5,100,100,1000,106,0.53,320,281,1221,47,0.54,161,135,1049,144,0.58,119,87,1042,131,0.54,256,217,1026,8,0.55,222,182,982,150,0.55,296,241,1195,159,0.55,445,371,1847,84,0.56,271,211,1508,121,0.53,349,314,1194,1337,2222,6748,128,1613,2960,2780,20523,5340,-2648
64,0.5,100,100,1000,48,0.5,100,100,1000,143,0.5,100,100,1000,149,0.5,100,100,1000,126,0.5,100,100,1000,24,0.5,100,100,1000,131,0.5,100,100,1000,51,0.5,100,100,1000,141,0.5,100,100,1000,15,0.56,271,211,1508,-1157,-452,-478,-2526,-1490,-934,-11238,-321,-17558,7404
61,0.5,100,100,1000,80,0.5,100,100,1000,158,0.56,315,250,1059,38,0.5,100,100,1000,57,0.5,100,100,1000,105,0.5,100,100,1000,150,0.5,100,100,1000,51,0.53,351,308,1225,101,0.5,100,100,1000,130,0.54,333,280,1367,-2648,39,-2747,-2207,-2770,97,-353,-725,-7005,-4109
74,0.53,306,273,1038,123,0.5,100,100,1000,14,0.5,100,100,1000,143,0.54,371,316,1575,126,0.53,424,382,1116,34,0.52,393,369,1045,138,0.5,100,100,1000,51,0.5,100,100,1000,121,0.5,100,100,1000,72,0.5,100,100,1000,-6461,4311,1604,-4103,-1624,-13717,7501,5308,-20199,-1663
106,0.5,100,100,1000,49,0.53,342,308,1116,62,0.5,100,100,1000,88,0.5,100,100,1000,39,0.5,100,100,1000,140,0.5,100,100,1000,51,0.52,296,269,1098,30,0.5,100,100,1000,130,0.5,100,100,1000,46,0.56,234,181,1035,3633,4001,820,2362,1035,11911,8632,3707,4563,11
80,0.5,100,100,1000,130,0.5,100,100,1000,89,0.5,100,100,1000,77,0.5,100,100,1000,2,0.5,100,100,1000,162,0.5,100,100,1000,51,0.5,100,100,1000,138,0.5,100,100,1000,78,0.57,193,143,1048,84,0.5,100,100,1000,323,-7646,-226,-2398,-940,1480,-24943,6163,72,114
41,0.5,100,100,1000,92,0.5,100,100,1000,67,0.62,117,72,1006,77,0.56,198,157,1324,61,0.55,234,195,1312,66,0.55,203,169,1002,51,0.58,271,196,1868,53,0.52,296,269,1098,72,0.5,100,100,1000,98,0.58,200,143,1341,1530,422,702,4022,922,5180,-1308,2488,9675,-162
129,0.5,100,100,1000,8,0.5,100,100,1000,69,0.55,222,182,982,47,0.53,251,221,953,35,0.5,100,100,1000,96,0.5,100,100,1000,26,0.5,100,100,1000,9,0.57,162,124,1206,15,0.53,276,241,1102,130,0.52,451,415,1199,3769,5268,6407,3551,2319,-823,8119,16403,2840,4906
52,0.5,100,100,1000,74,0.54,259,219,1058,62,0.65,93,49,1309,39,0.5,100,100,1000,96,0.55,219,177,1088,122,0.5,100,100,1000,138,0.5,100,100,1000,53,0.5,100,100,1000,98,0.5,100,100,1000,84,0.5,100,100,1000,-3762,-5265,-530,-6550,-1883,-2347,-16816,-5388,-8596,253
8,0.5,100,100,1000,44,0.56,183,144,1223,63,0.56,156,122,1098,56,0.5,100,100,1000,124,0.55,234,195,1312,127,0.65,93,49,1309,138,0.53,458,410,1145,51,0.56,211,167,1234,84,0.52,295,267,970,130,0.54,233,196,1147,-2453,1593,-1219,-2142,778,13607,-11761,-3783,4068,6477
90,0.53,320,285,1092,38,0.5,100,100,1000,149,0.5,100,100,1000,14,0.5,100,100,1000,2,0.53,368,327,1068,91,0.5,100,100,1000,159,0.53,458,410,1145,9,0.5,100,100,1000,130,0.5,100,100,1000,15,0.54,333,280,1367,5223,-1113,3823,-2807,233,13197,1512,13460,-21365,-10079
49,0.5,100,100,1000,20,0.5,100,100,1000,62,0.5,100,100,1000,38,0.5,100,100,1000,124,0.5,100,100,1000,145,0.54,325,274,1299,63,0.5,100,100,1000,150,0.5,100,100,1000,13,0.5,100,100,1000,98,0.5,100,100,1000,-3673,-3040,-712,1607,-2967,-1688,-8199,-4565,19027,3923
4,0.53,269,235,1091,36,0.5,100,100,1000,63,0.5,100,100,1000,62,0.57,271,204,1286,162,0.54,285,240,1355,158,0.5,100,100,1000,30,0.56,233,186,1219,56,0.5,100,100,1000,95,0.58,127,92,1040,5,0.5,100,100,1000,1178,1973,2496,1596,868,7742,1458,7223,-2058,990
93,0.5,100,100,1000,103,0.6,133,90,1197,100,0.5,100,100,1000,69,0.5,100,100,1000,20,0.5,100,100,1000,158,0.5,100,100,1000,138,0.54,192,162,1012,30,0.5,100,100,1000,13,0.5,100,100,1000,110,0.5,100,100,1000,1049,3220,241,4294,1433,8729,16289,-2629,12968,-2669
23,0.5,100,100,1000,32,0.5,100,100,1000,27,0.5,100,100,1000,63,0.5,100,100,1000,142,0.5,100,100,1000,58,0.5,100,100,1000,135,0.5,100,100,1000,154,0.55,172,140,1116,163,0.5,100,100,1000,151,0.5,100,100,1000,-2370,1806,-2003,-4439,1345,-3498,213,-576,-8879,1909
90,0.5,100,100,1000,36,0.57,149,112,1080,143,0.62,110,67,1041,67,0.53,457,399,1561,2,0.5,100,100,1000,124,0.5,100,100,1000,51,0.59,111,78,1098,159,0.5,100,100,1000,46,0.5,100,100,1000,110,0.5,100,100,1000,-1756,-2648,-1466,-951,-2475,1690,-374,-2916,3133,-8697
61,0.5,100,100,1000,64,0.5,100,100,1000,67,0.5,100,100,1000,86,0.54,270,234,1229,11,0.5,100,100,1000,73,0.5,100,100,1000,54,0.5,100,100,1000,150,0.5,100,100,1000,98,0.5,100,100,1000,93,0.5,100,100,1000,4312,2598,2307,1022,-1535,11932,3156,5777,-205,-7974
74,0.56,201,157,1076,48,0.5,100,100,1000,144,0.5,100,100,1000,47,0.58,174,127,1230,123,0.5,100,100,1000,11,0.54,262,225,1118,159,0.54,256,217,1026,51,0.5,100,100,1000,72,0.5,100,100,1000,101,0.5,100,100,1000,592,2995,4395,-563,1003,-350,4409,13553,7726,-175
61,0.5,100,100,1000,117,0.54,220,188,1018,39,0.5,100,100,1000,86,0.5,100,100,1000,70,0.56,145,112,1206,158,0.5,100,100,1000,51,0.56,233,186,1219,150,0.58,179,128,1282,84,0.56,234,181,1035,15,0.54,333,280,1367,-335,-4809,-4822,-5981,-1589,13336,-9326,-8252,1274,-4337
36,0.5,100,100,1000,23,0.62,154,96,1009,39,0.5,100,100,1000,119,0.5,100,100,1000,106,0.53,457,399,1561,58,0.5,100,100,1000,11,0.5,100,100,1000,30,0.5,100,100,1000,102,0.5,100,100,1000,120,0.56,174,135,1177,5563,5159,256,4361,814,12842,11844,6601,3496,2346
123,0.53,320,281,1221,19,0.5,100,100,1000,67,0.52,401,367,1045,60,0.63,206,123,1240,66,0.54,270,234,1229,34,0.52,393,369,1045,51,0.56,233,186,1219,159,0.55,445,371,1847,84,0.6,121,82,1115,102,0.65,131,71,1164,-2023,-2422,-393,-3013,-1983,-3405,-450,-4027,-4737,-338
90,0.5,100,100,1000,8,0.5,100,100,1000,38,0.5,100,100,1000,144,0.5,100,100,1000,7,0.63,107,62,1136,124,0.56,179,141,1159,51,0.56,165,130,1007,54,0.5,100,100,1000,17,0.55,282,228,1597,130,0.52,295,267,970,-231,2768,1956,1256,962,-1663,5872,1388,2875,986
106,0.5,100,100,1000,117,0.5,100,100,1000,62,0.5,100,100,1000,38,0.5,100,100,1000,140,0.5,100,100,1000,127,0.5,100,100,1000,131,0.5,100,100,1000,150,0.5,100,100,1000,98,0.5,100,100,1000,81,0.55,153,123,1013,-2351,-5950,4510,-1583,-424,-1341,-26616,11857,2924,-3010
